viewer_id,login_date,device_type,session_score,login_channel
9756,2023-10-17,Smart TV,24.0,Google
2933,2023-04-15,Gaming Console,6.0,Mobile OTP
2933,2023-04-15,Gaming Console,3.0,Mobile OTP
2933,2023-04-15,Gaming Console,6.0,Mobile OTP
5118,2024-01-14,Mobile,24.0,Apple
8154,2023-07-13,Smart TV,86.39999999999999,Apple
8297,2023-11-14,Mobile,21.0,Email
9981,2023-09-16,Gaming Console,60.0,Email
8549,2023-11-10,Smart TV,70.0,Facebook
6455,2023-04-13,Mobile,27.599999999999998,Apple
6455,2023-04-13,Mobile,23.0,Apple
6455,2023-04-13,Mobile,27.599999999999998,Apple
699,2023-05-16,Gaming Console,23.0,Email
699,2023-05-16,Gaming Console,23.0,Email
8271,2023-03-17,Mobile,44.4,Facebook
8902,2023-05-06,Mobile,11.1,Google
8902,2023-05-06,Mobile,24.42,Google
3806,2023-12-18,Web,46.0,Facebook
3806,2023-12-18,Web,23.0,Facebook
9614,2023-07-27,Web,92.0,Mobile OTP
9614,2023-07-27,Web,46.0,Mobile OTP
9614,2023-07-27,Web,92.0,Mobile OTP
1612,2023-01-09,Web,72.0,Mobile OTP
1612,2023-01-09,Web,86.39999999999999,Mobile OTP
6124,2023-07-14,Gaming Console,46.8,Google
5041,2023-05-04,Gaming Console,26.0,Apple
2628,2023-08-22,Web,20.88,Google
2628,2023-08-22,Web,17.4,Google
2286,2023-12-29,Web,15.0,Google
2286,2023-12-29,Web,30.0,Google
8871,2023-03-24,Mobile,16.5,Mobile OTP
8871,2023-03-24,Mobile,39.6,Mobile OTP
9981,2024-01-30,Mobile,72.0,Apple
1008,2023-05-10,Mobile,6.0,Email
1008,2023-05-10,Mobile,6.6000000000000005,Email
345,2024-02-12,Gaming Console,14.399999999999999,Email
345,2024-02-12,Gaming Console,12.0,Email
820,2023-02-23,Gaming Console,17.7,Email
8149,2023-09-27,Smart TV,105.60000000000001,Google
4077,2024-02-29,Web,45.0,Facebook
4077,2024-02-29,Web,45.0,Facebook
8818,2024-03-29,Web,24.599999999999998,Apple
8995,2024-01-18,Mobile,47.0,Email
7002,2023-05-20,Mobile,22.2,Apple
8195,2023-03-19,Mobile,66.0,Mobile OTP
3256,2024-01-12,Mobile,29.0,Email
4184,2023-03-08,Mobile,60.0,Google
2316,2024-02-11,Mobile,11.52,Mobile OTP
2316,2024-02-11,Mobile,9.6,Mobile OTP
2316,2024-02-11,Mobile,9.6,Mobile OTP
7504,2023-10-14,Gaming Console,21.0,Google
8977,2023-06-14,Web,2.4,Google
8977,2023-06-14,Web,1.2,Google
4696,2024-01-15,Gaming Console,18.0,Apple
4696,2024-01-15,Gaming Console,19.8,Apple
4696,2024-01-15,Gaming Console,19.8,Apple
4696,2024-01-15,Gaming Console,21.599999999999998,Apple
1458,2024-02-01,Smart TV,56.0,Apple
1458,2024-02-01,Smart TV,61.60000000000001,Apple
9741,2023-11-08,Mobile,105.60000000000001,Email
9741,2023-11-08,Mobile,105.60000000000001,Email
9741,2023-11-08,Mobile,115.19999999999999,Email
9741,2023-11-08,Mobile,48.0,Email
5581,2023-06-12,Smart TV,18.3,Google
5581,2023-06-12,Smart TV,40.260000000000005,Google
9102,2023-02-07,Smart TV,34.1,Email
9467,2023-03-24,Mobile,0.0,Google
3089,2023-10-13,Mobile,13.799999999999999,Apple
7090,2023-11-02,Gaming Console,54.0,Email
7090,2023-11-02,Gaming Console,54.0,Email
9200,2023-04-10,Web,23.0,Apple
9200,2023-04-10,Web,46.0,Apple
2518,2023-07-04,Mobile,82.8,Email
4386,2023-12-16,Gaming Console,66.0,Apple
7735,2023-08-15,Web,16.8,Facebook
1379,2023-06-12,Smart TV,53.279999999999994,Mobile OTP
1379,2023-06-12,Smart TV,53.279999999999994,Mobile OTP
1788,2023-02-07,Gaming Console,23.1,Facebook
3594,2023-10-25,Web,58.0,Facebook
3594,2023-10-25,Web,58.0,Facebook
3594,2023-10-25,Web,58.0,Facebook
3594,2023-10-25,Web,58.0,Facebook
1955,2023-04-26,Gaming Console,0.0,Facebook
1955,2023-04-26,Gaming Console,0.0,Facebook
6297,2023-12-05,Gaming Console,11.0,Mobile OTP
4449,2023-05-26,Mobile,10.799999999999999,Email
6737,2023-08-12,Smart TV,79.2,Google
6737,2023-08-12,Smart TV,66.0,Google
9941,2023-05-16,Smart TV,100.10000000000001,Email
7503,2023-06-06,Mobile,26.0,Apple
3370,2024-03-09,Gaming Console,24.3,Facebook
3370,2024-03-09,Gaming Console,53.46000000000001,Facebook
3315,2023-01-19,Web,22.2,Email
6073,2024-01-28,Web,31.0,Google
6073,2024-01-28,Web,31.0,Google
7637,2024-03-30,Smart TV,5.5,Apple
9252,2023-04-30,Web,59.0,Apple
6120,2023-03-09,Mobile,4.5,Facebook
6120,2023-03-09,Mobile,9.0,Facebook
3491,2024-01-01,Web,58.0,Mobile OTP
3491,2024-01-01,Web,29.0,Mobile OTP
3491,2024-01-01,Web,58.0,Mobile OTP
3491,2024-01-01,Web,63.800000000000004,Mobile OTP
6976,2023-02-04,Web,3.0,Google
6976,2023-02-04,Web,3.0,Google
4641,2023-04-17,Smart TV,73.0,Facebook
7889,2023-11-20,Gaming Console,22.44,Apple
7889,2023-11-20,Gaming Console,10.2,Apple
388,2023-02-02,Web,59.0,Mobile OTP
5031,2022-12-31,Smart TV,21.0,Facebook
5703,2023-04-05,Web,52.0,Facebook
9024,2023-06-20,Mobile,69.0,Facebook
9024,2023-06-20,Mobile,34.5,Facebook
1792,2023-02-21,Gaming Console,48.0,Facebook
3271,2023-02-03,Web,16.2,Email
3971,2023-09-10,Mobile,42.0,Mobile OTP
3971,2023-09-10,Mobile,35.0,Mobile OTP
4260,2023-08-07,Web,55.8,Apple
5780,2023-12-24,Smart TV,3.5999999999999996,Google
5780,2023-12-24,Smart TV,3.5999999999999996,Google
5780,2023-12-24,Smart TV,3.96,Google
9306,2023-06-14,Mobile,61.0,Mobile OTP
8568,2023-07-21,Mobile,28.0,Mobile OTP
8568,2023-07-21,Mobile,14.0,Mobile OTP
8324,2023-04-30,Mobile,24.0,Mobile OTP
8324,2023-04-30,Mobile,20.0,Mobile OTP
7489,2024-02-17,Mobile,4.620000000000001,Mobile OTP
2845,2023-07-20,Mobile,48.0,Facebook
9766,2023-03-08,Web,33.0,Email
9766,2023-03-08,Web,39.6,Email
9766,2023-03-08,Web,33.0,Email
2155,2023-11-06,Mobile,5.5,Email
553,2023-06-30,Mobile,23.099999999999998,Facebook
2040,2023-09-05,Smart TV,10.799999999999999,Google
5150,2024-02-28,Gaming Console,60.0,Google
78,2023-06-21,Gaming Console,41.4,Google
78,2023-06-21,Gaming Console,45.54,Google
78,2023-06-21,Gaming Console,20.7,Google
78,2023-06-21,Gaming Console,41.4,Google
5992,2023-02-12,Gaming Console,33.6,Facebook
8631,2023-06-05,Gaming Console,7.0,Facebook
2395,2023-11-05,Mobile,0.0,Email
4967,2024-03-26,Web,54.0,Facebook
7041,2023-12-11,Web,86.39999999999999,Google
3991,2023-05-30,Web,100.0,Apple
2260,2023-04-03,Mobile,39.6,Mobile OTP
2260,2023-04-03,Mobile,33.0,Mobile OTP
4859,2023-04-28,Mobile,0.0,Apple
2025,2023-02-02,Gaming Console,32.4,Google
2025,2023-02-02,Gaming Console,32.4,Google
2025,2023-02-02,Gaming Console,27.0,Google
2025,2023-02-02,Gaming Console,13.5,Google
2025,2023-02-02,Gaming Console,27.0,Google
2391,2024-01-13,Web,10.799999999999999,Facebook
831,2024-01-25,Web,49.8,Email
4283,2023-10-21,Smart TV,27.599999999999998,Google
7359,2023-09-30,Gaming Console,67.0,Apple
7155,2023-10-29,Mobile,14.3,Google
7155,2023-10-29,Mobile,15.6,Google
7155,2023-10-29,Mobile,13.0,Google
1750,2024-02-23,Mobile,61.0,Apple
8747,2023-04-18,Mobile,24.200000000000003,Facebook
8747,2023-04-18,Mobile,22.0,Facebook
5499,2023-04-28,Smart TV,78.0,Mobile OTP
5499,2023-04-28,Smart TV,78.0,Mobile OTP
5499,2023-04-28,Smart TV,39.0,Mobile OTP
5499,2023-04-28,Smart TV,93.6,Mobile OTP
3669,2023-10-31,Smart TV,63.0,Apple
9578,2023-03-16,Smart TV,17.279999999999998,Facebook
9578,2023-03-16,Smart TV,7.199999999999999,Facebook
5621,2023-02-19,Gaming Console,110.39999999999999,Apple
5335,2023-08-25,Smart TV,68.0,Facebook
5335,2023-08-25,Smart TV,68.0,Facebook
4125,2023-05-23,Mobile,54.0,Facebook
4125,2023-05-23,Mobile,54.0,Facebook
4477,2023-05-23,Smart TV,41.0,Email
6931,2023-03-08,Mobile,37.199999999999996,Google
9684,2023-07-20,Mobile,54.0,Apple
502,2023-02-25,Gaming Console,7.92,Google
5001,2023-09-03,Mobile,6.6000000000000005,Google
8864,2023-03-11,Web,97.2,Mobile OTP
324,2024-01-22,Gaming Console,34.0,Apple
8646,2024-03-18,Mobile,54.0,Google
581,2023-08-09,Mobile,4.2,Apple
581,2023-08-09,Mobile,5.04,Apple
9319,2023-04-20,Web,62.7,Google
4587,2023-03-21,Gaming Console,48.0,Apple
9742,2023-08-11,Mobile,33.839999999999996,Email
9742,2023-08-11,Mobile,28.2,Email
9742,2023-08-11,Mobile,28.2,Email
9742,2023-08-11,Mobile,14.1,Email
939,2024-01-28,Web,81.6,Apple
9242,2023-05-28,Mobile,83.0,Mobile OTP
2753,2023-08-07,Mobile,62.0,Google
1260,2024-02-11,Mobile,4.2,Facebook
699,2023-12-18,Mobile,11.0,Email
699,2023-12-18,Mobile,11.0,Email
5293,2023-04-13,Gaming Console,4.0,Facebook
5293,2023-04-13,Gaming Console,4.8,Facebook
5293,2023-04-13,Gaming Console,2.0,Facebook
696,2023-12-05,Mobile,52.800000000000004,Apple
696,2023-12-05,Mobile,57.599999999999994,Apple
696,2023-12-05,Mobile,57.599999999999994,Apple
696,2023-12-05,Mobile,48.0,Apple
6708,2023-01-01,Gaming Console,27.0,Apple
6708,2023-01-01,Gaming Console,13.5,Apple
867,2023-01-18,Mobile,16.8,Facebook
9147,2023-05-04,Web,88.0,Google
9279,2023-03-15,Smart TV,45.35999999999999,Google
7770,2023-06-27,Web,27.500000000000004,Email
7770,2023-06-27,Web,12.5,Email
7770,2023-06-27,Web,27.500000000000004,Email
7770,2023-06-27,Web,30.0,Email
1026,2024-02-23,Gaming Console,47.0,Facebook
1026,2024-02-23,Gaming Console,47.0,Facebook
1026,2024-02-23,Gaming Console,112.8,Facebook
5768,2023-01-07,Gaming Console,31.799999999999997,Apple
8417,2024-03-03,Mobile,14.399999999999999,Google
954,2023-09-17,Web,43.5,Email
1356,2023-10-29,Mobile,31.799999999999997,Facebook
7396,2023-05-18,Smart TV,26.5,Apple
7396,2023-05-18,Smart TV,53.0,Apple
2902,2023-04-11,Web,98.39999999999999,Facebook
2902,2023-04-11,Web,90.2,Facebook
4496,2023-11-27,Gaming Console,59.0,Mobile OTP
3516,2024-01-29,Mobile,94.0,Mobile OTP
6454,2023-07-20,Mobile,29.4,Mobile OTP
8379,2023-08-25,Gaming Console,96.0,Email
6870,2024-01-14,Mobile,79.2,Mobile OTP
6870,2024-01-14,Mobile,86.39999999999999,Mobile OTP
6870,2024-01-14,Mobile,79.2,Mobile OTP
2957,2023-03-16,Mobile,28.2,Mobile OTP
7499,2023-01-11,Smart TV,42.6,Email
3486,2023-08-19,Web,45.6,Facebook
4292,2024-03-30,Mobile,6.6,Apple
5751,2023-04-16,Mobile,34.0,Email
5751,2023-04-16,Mobile,34.0,Email
184,2024-01-25,Web,39.0,Apple
184,2024-01-25,Web,46.8,Apple
8404,2024-02-27,Mobile,20.0,Mobile OTP
7978,2023-03-14,Mobile,21.0,Email
7978,2023-03-14,Mobile,21.0,Email
647,2023-08-16,Gaming Console,93.6,Google
2059,2023-04-28,Smart TV,19.2,Facebook
7673,2023-09-29,Mobile,6.6,Facebook
2076,2023-08-02,Smart TV,58.74,Email
5200,2024-02-04,Smart TV,67.2,Apple
8750,2023-11-20,Web,6.6,Email
5667,2023-04-19,Web,20.0,Mobile OTP
7629,2023-07-13,Gaming Console,4.0,Google
7820,2023-05-19,Mobile,80.39999999999999,Mobile OTP
4123,2023-06-05,Gaming Console,29.0,Apple
4123,2023-06-05,Gaming Console,14.5,Apple
4123,2023-06-05,Gaming Console,14.5,Apple
4123,2023-06-05,Gaming Console,14.5,Apple
4123,2023-06-05,Gaming Console,29.0,Apple
1242,2023-04-03,Gaming Console,38.4,Email
6630,2024-03-06,Gaming Console,30.0,Facebook
4964,2023-06-25,Web,18.599999999999998,Google
7098,2023-06-20,Smart TV,8.0,Google
8492,2023-12-01,Smart TV,71.0,Email
8492,2023-12-01,Smart TV,85.2,Email
8492,2023-12-01,Smart TV,35.5,Email
4554,2023-02-12,Smart TV,19.0,Apple
3284,2023-04-30,Mobile,9.9,Email
1128,2023-06-12,Mobile,19.439999999999998,Google
7867,2023-04-18,Mobile,8.639999999999999,Google
6121,2023-10-20,Gaming Console,7.199999999999999,Mobile OTP
8565,2023-11-08,Web,16.8,Facebook
8565,2023-11-08,Web,20.16,Facebook
1222,2024-01-04,Smart TV,79.2,Apple
1222,2024-01-04,Smart TV,66.0,Apple
4766,2023-03-17,Mobile,30.0,Mobile OTP
4766,2023-03-17,Mobile,33.0,Mobile OTP
4766,2023-03-17,Mobile,15.0,Mobile OTP
6476,2023-08-27,Web,28.5,Apple
6476,2023-08-27,Web,62.7,Apple
2654,2023-03-05,Mobile,3.0,Apple
5708,2023-01-18,Mobile,9.240000000000002,Google
5708,2023-01-18,Mobile,8.4,Google
262,2023-05-30,Web,28.799999999999997,Google
8782,2023-10-11,Web,11.4,Email
8782,2023-10-11,Web,11.4,Email
8782,2023-10-11,Web,13.68,Email
8782,2023-10-11,Web,11.4,Email
2234,2024-01-25,Mobile,39.6,Apple
2234,2024-01-25,Mobile,39.6,Apple
2234,2024-01-25,Mobile,43.56,Apple
955,2024-02-25,Mobile,54.0,Facebook
955,2024-02-25,Mobile,54.0,Facebook
955,2024-02-25,Mobile,27.0,Facebook
3896,2023-04-02,Mobile,2.4,Apple
3896,2023-04-02,Mobile,5.76,Apple
3896,2023-04-02,Mobile,5.28,Apple
3148,2023-08-08,Smart TV,99.00000000000001,Mobile OTP
9782,2023-10-07,Web,79.2,Facebook
9782,2023-10-07,Web,72.0,Facebook
9782,2023-10-07,Web,72.0,Facebook
1212,2023-04-20,Gaming Console,27.599999999999998,Apple
7930,2023-01-22,Mobile,61.0,Mobile OTP
6693,2023-07-07,Mobile,18.0,Mobile OTP
4635,2023-02-20,Gaming Console,15.0,Mobile OTP
4635,2023-02-20,Gaming Console,30.0,Mobile OTP
4635,2023-02-20,Gaming Console,33.0,Mobile OTP
6499,2024-01-08,Smart TV,88.0,Facebook
6499,2024-01-08,Smart TV,88.0,Facebook
5800,2023-10-08,Gaming Console,25.2,Email
9066,2024-03-23,Mobile,83.0,Email
3839,2023-01-18,Smart TV,44.4,Facebook
1044,2023-10-03,Smart TV,72.0,Facebook
2112,2023-02-07,Smart TV,0.72,Google
2112,2023-02-07,Smart TV,0.6,Google
9287,2023-06-09,Gaming Console,1.44,Email
9287,2023-06-09,Gaming Console,1.44,Email
9287,2023-06-09,Gaming Console,1.44,Email
9287,2023-06-09,Gaming Console,1.32,Email
3192,2023-01-20,Gaming Console,52.199999999999996,Apple
1870,2023-08-22,Mobile,64.0,Google
1870,2023-08-22,Mobile,32.0,Google
5158,2023-04-06,Mobile,88.0,Email
5476,2023-08-24,Gaming Console,50.0,Apple
5476,2023-08-24,Gaming Console,50.0,Apple
4195,2023-12-12,Smart TV,23.0,Email
1684,2023-12-28,Web,46.8,Apple
8262,2023-09-19,Smart TV,106.8,Mobile OTP
8262,2023-09-19,Smart TV,44.5,Mobile OTP
8262,2023-09-19,Smart TV,97.9,Mobile OTP
8493,2023-09-10,Web,0.5,Mobile OTP
4138,2024-02-01,Mobile,18.599999999999998,Email
5584,2023-07-17,Mobile,35.0,Apple
5579,2023-06-05,Mobile,17.0,Email
5579,2023-06-05,Mobile,17.0,Email
1054,2024-01-02,Web,95.0,Mobile OTP
4961,2023-01-01,Web,45.54,Facebook
4420,2023-03-17,Mobile,10.799999999999999,Apple
3801,2023-01-28,Web,9.240000000000002,Facebook
3801,2023-01-28,Web,9.240000000000002,Facebook
9090,2023-07-07,Mobile,27.0,Apple
5625,2023-11-12,Gaming Console,37.44,Mobile OTP
9764,2024-03-19,Gaming Console,40.32,Apple
1787,2023-05-19,Mobile,16.2,Email
3226,2023-07-30,Gaming Console,26.4,Google
3226,2023-07-30,Gaming Console,13.2,Google
3226,2023-07-30,Gaming Console,31.679999999999996,Google
9508,2023-04-14,Mobile,15.6,Apple
9508,2023-04-14,Mobile,13.0,Apple
9508,2023-04-14,Mobile,15.6,Apple
3349,2023-07-28,Gaming Console,25.8,Email
5138,2023-03-18,Gaming Console,20.46,Mobile OTP
3473,2024-01-05,Gaming Console,1.0,Google
8699,2024-03-11,Smart TV,16.8,Facebook
8699,2024-03-11,Smart TV,15.400000000000002,Facebook
6661,2023-07-30,Web,24.0,Facebook
6661,2023-07-30,Web,20.0,Facebook
6661,2023-07-30,Web,20.0,Facebook
5205,2023-12-15,Smart TV,46.8,Google
3704,2024-02-03,Mobile,77.0,Apple
3704,2024-02-03,Mobile,84.7,Apple
5313,2023-10-10,Web,57.0,Apple
6879,2023-12-24,Gaming Console,91.2,Email
5586,2024-03-15,Mobile,85.2,Apple
5586,2024-03-15,Mobile,78.10000000000001,Apple
5586,2024-03-15,Mobile,71.0,Apple
1790,2023-06-04,Mobile,36.72,Apple
6778,2024-01-01,Gaming Console,9.36,Email
6778,2024-01-01,Gaming Console,8.58,Email
750,2023-03-24,Mobile,21.0,Apple
4488,2023-05-29,Mobile,22.8,Email
7538,2023-03-24,Gaming Console,21.3,Mobile OTP
7538,2023-03-24,Gaming Console,42.6,Mobile OTP
7538,2023-03-24,Gaming Console,42.6,Mobile OTP
1460,2023-07-29,Mobile,8.0,Email
1460,2023-07-29,Mobile,8.0,Email
1460,2023-07-29,Mobile,8.8,Email
1858,2023-01-02,Mobile,68.0,Google
1858,2023-01-02,Mobile,81.6,Google
1858,2023-01-02,Mobile,68.0,Google
1858,2023-01-02,Mobile,68.0,Google
1505,2024-02-14,Gaming Console,1.0,Mobile OTP
9051,2023-11-16,Gaming Console,51.480000000000004,Email
4697,2023-01-03,Smart TV,0.0,Email
4697,2023-01-03,Smart TV,0.0,Email
8327,2023-09-22,Gaming Console,3.0,Facebook
8327,2023-09-22,Gaming Console,3.0,Facebook
2767,2023-05-24,Mobile,75.0,Apple
6638,2023-02-19,Gaming Console,83.0,Email
1688,2023-10-29,Smart TV,7.700000000000001,Apple
1374,2024-03-09,Gaming Console,4.0,Apple
8250,2023-03-19,Smart TV,57.0,Google
18,2023-01-10,Smart TV,1.7999999999999998,Apple
9944,2024-03-18,Smart TV,91.2,Google
9944,2024-03-18,Smart TV,83.60000000000001,Google
9944,2024-03-18,Smart TV,83.60000000000001,Google
5081,2023-09-28,Web,49.0,Mobile OTP
5081,2023-09-28,Web,117.6,Mobile OTP
5081,2023-09-28,Web,98.0,Mobile OTP
5081,2023-09-28,Web,107.80000000000001,Mobile OTP
416,2024-01-26,Mobile,19.8,Mobile OTP
416,2024-01-26,Mobile,9.9,Mobile OTP
2285,2023-08-06,Mobile,67.0,Mobile OTP
2285,2023-08-06,Mobile,67.0,Mobile OTP
5061,2023-02-13,Web,6.6,Google
5061,2023-02-13,Web,6.6,Google
5061,2023-02-13,Web,3.3,Google
5061,2023-02-13,Web,7.919999999999999,Google
4526,2024-02-18,Mobile,1.0,Facebook
4526,2024-02-18,Mobile,1.0,Facebook
4526,2024-02-18,Mobile,1.2,Facebook
4526,2024-02-18,Mobile,1.1,Facebook
5524,2024-02-13,Smart TV,56.879999999999995,Mobile OTP
5524,2024-02-13,Smart TV,23.7,Mobile OTP
8220,2024-01-31,Mobile,85.80000000000001,Mobile OTP
701,2023-03-19,Mobile,77.0,Apple
701,2023-03-19,Mobile,84.7,Apple
701,2023-03-19,Mobile,84.7,Apple
9293,2023-05-11,Mobile,97.0,Mobile OTP
1447,2023-08-26,Gaming Console,18.700000000000003,Facebook
1447,2023-08-26,Gaming Console,17.0,Facebook
4423,2023-04-19,Smart TV,0.0,Facebook
4423,2023-04-19,Smart TV,0.0,Facebook
4423,2023-04-19,Smart TV,0.0,Facebook
5534,2024-02-18,Smart TV,28.799999999999997,Facebook
5721,2023-02-01,Mobile,69.83999999999999,Email
5721,2023-02-01,Mobile,58.199999999999996,Email
6980,2023-10-21,Mobile,33.0,Apple
8673,2023-06-09,Gaming Console,42.0,Apple
3590,2024-01-30,Gaming Console,110.39999999999999,Google
3590,2024-01-30,Gaming Console,46.0,Google
3590,2024-01-30,Gaming Console,46.0,Google
3590,2024-01-30,Gaming Console,92.0,Google
5536,2023-11-30,Web,12.6,Google
8495,2024-02-23,Web,7.8,Google
3900,2023-01-18,Mobile,90.0,Email
4675,2024-03-27,Web,37.199999999999996,Facebook
9026,2023-06-06,Gaming Console,74.80000000000001,Google
9026,2023-06-06,Gaming Console,68.0,Google
9026,2023-06-06,Gaming Console,68.0,Google
3258,2023-02-14,Smart TV,20.900000000000002,Apple
3258,2023-02-14,Smart TV,22.8,Apple
3258,2023-02-14,Smart TV,20.900000000000002,Apple
3258,2023-02-14,Smart TV,19.0,Apple
2502,2023-07-22,Mobile,16.0,Mobile OTP
2502,2023-07-22,Mobile,16.0,Mobile OTP
2502,2023-07-22,Mobile,35.2,Mobile OTP
9763,2023-06-19,Web,93.6,Google
5450,2023-04-03,Smart TV,43.0,Mobile OTP
5215,2023-12-06,Web,16.0,Apple
6100,2023-08-09,Smart TV,5.04,Facebook
6100,2023-08-09,Smart TV,4.2,Facebook
3399,2023-10-26,Web,43.199999999999996,Email
3399,2023-10-26,Web,21.599999999999998,Email
8270,2024-03-28,Smart TV,9.0,Mobile OTP
8270,2024-03-28,Smart TV,9.9,Mobile OTP
8270,2024-03-28,Smart TV,9.9,Mobile OTP
6116,2023-12-10,Gaming Console,57.0,Google
4238,2023-03-10,Web,1.2,Email
4238,2023-03-10,Web,1.32,Email
4238,2023-03-10,Web,0.6,Email
4837,2023-09-18,Mobile,67.0,Google
9977,2023-11-07,Gaming Console,28.799999999999997,Apple
9977,2023-11-07,Gaming Console,28.799999999999997,Apple
2007,2023-10-08,Gaming Console,44.88,Facebook
6387,2024-03-06,Smart TV,93.0,Email
1401,2023-09-22,Gaming Console,51.6,Email
5185,2024-03-25,Smart TV,94.8,Google
5185,2024-03-25,Smart TV,79.0,Google
1754,2023-07-16,Mobile,19.8,Facebook
8336,2023-02-05,Web,50.82,Apple
8336,2023-02-05,Web,23.099999999999998,Apple
1498,2023-04-02,Mobile,0.0,Google
1498,2023-04-02,Mobile,0.0,Google
1498,2023-04-02,Mobile,0.0,Google
1498,2023-04-02,Mobile,0.0,Google
5617,2023-02-03,Mobile,59.4,Email
2480,2023-09-15,Gaming Console,9.0,Facebook
2480,2023-09-15,Gaming Console,9.0,Facebook
651,2024-01-15,Smart TV,80.30000000000001,Facebook
651,2024-01-15,Smart TV,36.5,Facebook
2933,2023-02-14,Web,0.0,Mobile OTP
2933,2023-02-14,Web,0.0,Mobile OTP
2933,2023-02-14,Web,0.0,Mobile OTP
8112,2023-07-18,Gaming Console,34.5,Google
2864,2024-01-27,Mobile,31.2,Email
6285,2023-04-20,Mobile,7.199999999999999,Apple
6285,2023-04-20,Mobile,3.5999999999999996,Apple
8103,2023-09-29,Gaming Console,38.0,Mobile OTP
8103,2023-09-29,Gaming Console,41.800000000000004,Mobile OTP
8103,2023-09-29,Gaming Console,38.0,Mobile OTP
8103,2023-09-29,Gaming Console,19.0,Mobile OTP
7995,2024-01-25,Smart TV,4.8,Apple
4408,2024-03-24,Smart TV,35.4,Facebook
9809,2023-08-29,Mobile,110.39999999999999,Google
9809,2023-08-29,Mobile,110.39999999999999,Google
6745,2023-02-01,Gaming Console,86.0,Email
6745,2023-02-01,Gaming Console,86.0,Email
4935,2023-08-19,Mobile,36.6,Mobile OTP
1082,2023-06-09,Mobile,36.6,Apple
3500,2023-04-17,Smart TV,0.6,Apple
3500,2023-04-17,Smart TV,0.6,Apple
9429,2024-01-04,Gaming Console,44.5,Apple
9429,2024-01-04,Gaming Console,89.0,Apple
9429,2024-01-04,Gaming Console,97.9,Apple
8439,2023-03-28,Web,42.900000000000006,Facebook
9722,2023-04-04,Gaming Console,9.0,Mobile OTP
4913,2023-11-14,Web,38.940000000000005,Apple
4913,2023-11-14,Web,38.940000000000005,Apple
775,2023-12-24,Gaming Console,24.0,Google
775,2023-12-24,Gaming Console,48.0,Google
6869,2024-02-12,Mobile,52.8,Apple
3154,2023-12-15,Mobile,46.199999999999996,Email
3442,2023-08-05,Gaming Console,38.0,Google
6012,2023-11-28,Mobile,11.5,Mobile OTP
7281,2023-04-13,Mobile,40.8,Apple
315,2023-10-05,Smart TV,12.100000000000001,Apple
1049,2024-03-17,Gaming Console,35.279999999999994,Mobile OTP
1049,2024-03-17,Gaming Console,35.279999999999994,Mobile OTP
5792,2023-09-08,Gaming Console,28.2,Mobile OTP
6336,2023-11-11,Mobile,13.200000000000001,Apple
6336,2023-11-11,Mobile,6.0,Apple
6336,2023-11-11,Mobile,12.0,Apple
6336,2023-11-11,Mobile,12.0,Apple
7551,2023-01-17,Web,76.0,Apple
4475,2023-04-27,Smart TV,2.88,Google
3703,2023-06-19,Mobile,25.0,Facebook
158,2023-01-01,Mobile,103.2,Apple
158,2023-01-01,Mobile,43.0,Apple
158,2023-01-01,Mobile,94.60000000000001,Apple
158,2023-01-01,Mobile,103.2,Apple
3664,2023-09-11,Gaming Console,81.0,Mobile OTP
8872,2023-01-25,Web,15.0,Mobile OTP
1704,2023-11-08,Mobile,29.0,Google
1704,2023-11-08,Mobile,31.900000000000002,Google
1704,2023-11-08,Mobile,34.8,Google
4235,2023-07-12,Web,45.35999999999999,Mobile OTP
1151,2023-02-09,Web,112.8,Facebook
1151,2023-02-09,Web,103.4,Facebook
1152,2024-01-10,Smart TV,36.96000000000001,Google
1152,2024-01-10,Smart TV,40.32,Google
1152,2024-01-10,Smart TV,16.8,Google
5519,2023-06-11,Smart TV,13.2,Facebook
48,2023-01-28,Gaming Console,9.0,Google
48,2023-01-28,Gaming Console,4.5,Google
9821,2023-12-26,Mobile,42.0,Mobile OTP
4988,2023-07-20,Mobile,16.2,Mobile OTP
4988,2023-07-20,Mobile,16.2,Mobile OTP
4988,2023-07-20,Mobile,8.1,Mobile OTP
588,2023-01-30,Gaming Console,46.8,Mobile OTP
9745,2023-12-21,Mobile,6.6,Email
6487,2023-12-25,Web,4.8,Facebook
6487,2023-12-25,Web,5.28,Facebook
3247,2023-05-15,Mobile,17.7,Facebook
3247,2023-05-15,Mobile,35.4,Facebook
8455,2023-01-02,Mobile,15.299999999999999,Google
6967,2023-11-06,Smart TV,96.0,Facebook
337,2023-11-11,Web,39.0,Email
1714,2024-02-20,Mobile,25.2,Facebook
1714,2024-02-20,Mobile,21.0,Facebook
4529,2023-01-22,Mobile,57.0,Google
4529,2023-01-22,Mobile,57.0,Google
808,2024-03-06,Web,88.0,Facebook
808,2024-03-06,Web,105.6,Facebook
6741,2023-09-09,Gaming Console,38.0,Mobile OTP
9670,2023-06-13,Web,83.0,Facebook
9652,2023-08-28,Smart TV,27.599999999999998,Mobile OTP
148,2024-02-18,Gaming Console,13.799999999999999,Email
148,2024-02-18,Gaming Console,15.18,Email
148,2024-02-18,Gaming Console,13.799999999999999,Email
5921,2023-03-14,Web,72.60000000000001,Apple
5921,2023-03-14,Web,66.0,Apple
4412,2024-02-01,Web,99.00000000000001,Facebook
